obj_id|image_file|commons_link
17782|0779.tif|https://commons.wikimedia.org/wiki/File:Young_Student_Drawing_(Jean_Siméon_Chardin)_-_Nationalmuseum_-_17782.tif
17783|0780.tif|https://commons.wikimedia.org/wiki/File:The_Washerwoman_(Jean_Siméon_Chardin)_-_Nationalmuseum_-_17783.tif
17786|0783-ram.tif|https://commons.wikimedia.org/wiki/File:Saying_Grace_-_Nationalmuseum_-_17786.tif
17787|0784.tif|https://commons.wikimedia.org/wiki/File:The_Diligent_Mother_-_Nationalmuseum_-_17787.tif
17788|0785-1.tif|https://commons.wikimedia.org/wiki/File:Rabbit_and_Copper_Pot_(Jean_Siméon_Chardin)_-_Nationalmuseum_-_17788.tif
17789|0786.tif|https://commons.wikimedia.org/wiki/File:Domestic_Pleasures_(Jean_Siméon_Chardin)_-_Nationalmuseum_-_17789.tif
17790|0787.tif|https://commons.wikimedia.org/wiki/File:The_Housekeeper_(Jean_Siméon_Chardin)_-_Nationalmuseum_-_17790.tif
17791|0788.tif|https://commons.wikimedia.org/wiki/File:Battle_Scene_-_Nationalmuseum_-_17791.tif
17792|0789sv.tif|https://commons.wikimedia.org/wiki/File:A_Field_after_a_Battle_-_Nationalmuseum_-_17792.tif
17793|0790.tif|https://commons.wikimedia.org/wiki/File:Cavalry_Battle_-_Nationalmuseum_-_17793.tif
17794|0791.tif|https://commons.wikimedia.org/wiki/File:Battle_Scene_(Aniello_Falcone)_-_Nationalmuseum_-_17794.tif
17796|0793-1.tif|https://commons.wikimedia.org/wiki/File:The_Judgement_of_Paris_(Noël-Nicolas_Coypel)_-_Nationalmuseum_-_17796.tif
17799|0796.tif|https://commons.wikimedia.org/wiki/File:Flowerpiece_with_Vases_and_a_Parrot_(Antoine_Monnoyer)_-_Nationalmuseum_-_17799.tif
17800|0797-ram.tif|https://commons.wikimedia.org/wiki/File:Rabbits_(François_Desportes)_-_Nationalmuseum_-_17800.tif
17801|0798.tif|https://commons.wikimedia.org/wiki/File:Breakfast_Piece_with_Oysters_(François_Desportes)_-_Nationalmuseum_-_17801.tif
17802|0799.tif|https://commons.wikimedia.org/wiki/File:Breakfast_Piece_with_Ham_(François_Desportes)_-_Nationalmuseum_-_17802.tif
17805|0802.tif|https://commons.wikimedia.org/wiki/File:King_Gustav_III_Attending_Christmas_Mass_in_1783,_in_St_Peter's,_Rome_(Louis_Jean_Desprez)_-_Nationalmuseum_-_17805.tif
17810|0807.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_a_Road_through_a_Forest_-_Nationalmuseum_-_17810.tif
17811|0808-1.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_a_Waterfall_and_a_Convent_-_Nationalmuseum_-_17811.tif
17813|0810.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_a_Ruin_-_Nationalmuseum_-_17813.tif
17814|0811sv.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_Pines_(Jan_Frans_van_Bloemen)_-_Nationalmuseum_-_17814.tif
17815|0812sv.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_Pines_(Jan_Frans_van_Bloemen)_-_Nationalmuseum_-_17815.tif
17816|0813.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_a_Tholos_(Alessio_de_Marchis)_-_Nationalmuseum_-_17816.tif
17817|0814.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_a_Circular_Temple_-_Nationalmuseum_-_17817.tif
17818|0815.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_St_John_the_Baptist_-_Nationalmuseum_-_17818.tif
17819|0816.tif|https://commons.wikimedia.org/wiki/File:View_of_the_Villa_Medici,_Rome_-_Nationalmuseum_-_17819.tif
17820|0817sv.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_a_Woman_Carrying_a_Pitcher_(Jan_Frans_van_Bloemen)_-_Nationalmuseum_-_17820.tif
17821|0818-1.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_Buildings_and_an_Aqueduct_-_Nationalmuseum_-_17821.tif
17825|0822sv.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_Huge_Trees_and_Figures_-_Nationalmuseum_-_17825.tif
17826|0823.tif|https://commons.wikimedia.org/wiki/File:Mountainous_Landscape_with_Waterfall_-_Nationalmuseum_-_17826.tif
17827|0824.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_a_Waterfall_-_Nationalmuseum_-_17827.tif
17828|0825.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_the_Flight_into_Egypt_-_Nationalmuseum_-_17828.tif
17833|0830.tif|https://commons.wikimedia.org/wiki/File:Landscape_at_Sunset_-_Nationalmuseum_-_17833.tif
17834|0831.tif|https://commons.wikimedia.org/wiki/File:The_Arch_of_Constantine_in_Rome_-_Nationalmuseum_-_17834.tif
17835|0832.tif|https://commons.wikimedia.org/wiki/File:View_of_the_Forum_Romanum_-_Nationalmuseum_-_17835.tif
17836|0833.tif|https://commons.wikimedia.org/wiki/File:Harbour_with_Capriccio_(Alessandro_Salucci)_-_Nationalmuseum_-_17836.tif
17838|0835.tif|https://commons.wikimedia.org/wiki/File:View_of_Frascati_(Jacques-Nicolas_Julliar)_-_Nationalmuseum_-_17838.tif
17842|0839.tif|https://commons.wikimedia.org/wiki/File:Mercury,_Herse_and_Aglaura_(Louis_Lagrenée_d.ä.)_-_Nationalmuseum_-_17842.tif
17843|0840.tif|https://commons.wikimedia.org/wiki/File:Cupid_and_Psyche_(Louis_Lagrenée_d.ä.)_-_Nationalmuseum_-_17843.tif
17844|0841.tif|https://commons.wikimedia.org/wiki/File:Bacchus_and_Ariadne_(Louis_Lagrenée_d.ä.)_-_Nationalmuseum_-_17844.tif
17845|0842.tif|https://commons.wikimedia.org/wiki/File:Diana_and_Endymion_(Louis_Lagrenée_d.ä.)_-_Nationalmuseum_-_17845.tif
17846|0843.tif|https://commons.wikimedia.org/wiki/File:The_Swing_(Nicolas_Lancret)_-_Nationalmuseum_-_17846.tif
17847|0844.tif|https://commons.wikimedia.org/wiki/File:Blind_Man's_Buff_(Nicolas_Lancret)_-_Nationalmuseum_-_17847.tif
17848|0845.tif|https://commons.wikimedia.org/wiki/File:Fastening_the_Skate_(Nicolas_Lancret)_-_Nationalmuseum_-_17848.tif
17850|0847.tif|https://commons.wikimedia.org/wiki/File:River_God_(Carle_Vanloo)_-_Nationalmuseum_-_17850.tif
17851|0848.tif|https://commons.wikimedia.org/wiki/File:Naiad_(Carle_Vanloo)_-_Nationalmuseum_-_17851.tif
17852|0849.tif|https://commons.wikimedia.org/wiki/File:Shipwreck_(Philippe-Jacques_Loutherbourg_d.y.)_-_Nationalmuseum_-_17852.tif
17853|0850.tif|https://commons.wikimedia.org/wiki/File:Battle_at_Sea_between_Soldiers_and_Oriental_Pirates_(Philippe-Jacques_Loutherbourg_d.y.)_-_Nationalmuseum_-_17853.tif
17854|0851.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_Resting_Cattle_(Philippe-Jacques_Loutherbourg_d.y.)_-_Nationalmuseum_-_17854.tif
17855|0852.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_Waterfall,_Castle_and_Peasants_(Philippe-Jacques_Loutherbourg_d.y.)_-_Nationalmuseum_-_17855.tif
17857|0854-1.tif|https://commons.wikimedia.org/wiki/File:Venus_and_Adonis_(François_LeMoyne)_-_Nationalmuseum_-_17857.tif
17860|0857.tif|https://commons.wikimedia.org/wiki/File:Apollo_and_Clythia_(Charles-Joseph_Natoire)_-_Nationalmuseum_-_17860.tif
17862|0859.tif|https://commons.wikimedia.org/wiki/File:A_River_and_a_Fountain_Nymph_(Charles-Joseph_Natoire)_-_Nationalmuseum_-_17862.tif
17864|0861.tif|https://commons.wikimedia.org/wiki/File:Spaniel_Seizing_a_Bittern_(Jean-Baptiste_Oudry)_-_Nationalmuseum_-_17864.tif
17865|0862.tif|https://commons.wikimedia.org/wiki/File:The_Lion_and_the_Fly_(Jean-Baptiste_Oudry)_-_Nationalmuseum_-_17865.tif
17866|0863.tif|https://commons.wikimedia.org/wiki/File:Leopard_in_a_Cage_confronted_by_two_Mastiffs_(Jean-Baptiste_Oudry)_-_Nationalmuseum_-_17866.tif
17867|0864-1.tif|https://commons.wikimedia.org/wiki/File:The_Dachshound_Pehr_with_Dead_Game_and_Rifle_(Jean-Baptiste_Oudry)_-_Nationalmuseum_-_17867.tif
17868|0865.tif|https://commons.wikimedia.org/wiki/File:Still_Life_of_Fruits_and_Vegetables_(_Earth_)_(Jean-Baptiste_Oudry)_-_Nationalmuseum_-_17868.tif
17870|0867.tif|https://commons.wikimedia.org/wiki/File:Stag_Hunt_(Jean-Baptiste_Oudry)_-_Nationalmuseum_-_17870.tif
17871|0868.tif|https://commons.wikimedia.org/wiki/File:Still_Life_with_a_Spaniel_Chasing_Ducks_(_Water_)_(Jean-Baptiste_Oudry)_-_Nationalmuseum_-_17871.tif
17873|0870.tif|https://commons.wikimedia.org/wiki/File:Still_Life_with_Dead_Game_and_a_Silver_Tureen_on_a_Turkish_Carpet_(Jean-Baptiste_Oudry)_-_Nationalmuseum_-_17873.tif
17874|0871.tif|https://commons.wikimedia.org/wiki/File:Still_Life_with_a_Rifle,_Hare_and_Bird_(_Fire_)_(Jean-Baptiste_Oudry)_-_Nationalmuseum_-_17874.tif
17876|0873.tif|https://commons.wikimedia.org/wiki/File:Woman_Reading_in_front_of_a_Fireplace_(Pierre_Parrocel)_-_Nationalmuseum_-_17876.tif
17877|0874-1.tif|https://commons.wikimedia.org/wiki/File:A_Company_Bather_in_a_Park_(Jean-Baptiste_Pater)_-_Nationalmuseum_-_17877.tif
17880|0877.tif|https://commons.wikimedia.org/wiki/File:The_Sacrifice_of_Abel._Study_(Charles_Mellin)_-_Nationalmuseum_-_17880.tif
17882|0879.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_the_Flight_into_Egypt_-_Nationalmuseum_-_17882.tif
17884|0881.tif|https://commons.wikimedia.org/wiki/File:Eleazar_and_Rebekah_-_Nationalmuseum_-_17884.tif
17885|0882.tif|https://commons.wikimedia.org/wiki/File:Boy_in_a_Child's_Chair_(Jean_Restout_d.y.)_-_Nationalmuseum_-_17885.tif
17886|0883.tif|https://commons.wikimedia.org/wiki/File:Charles_XII_-_Nationalmuseum_-_17886.tif
17891|0888.tif|https://commons.wikimedia.org/wiki/File:Venus_and_Adonis_(Jean_Hugues_Taraval)_-_Nationalmuseum_-_17891.tif
17892|0889-1.tif|https://commons.wikimedia.org/wiki/File:Pomona_(Robert_Tournieres)_-_Nationalmuseum_-_17892.tif
17894|0891.tif|https://commons.wikimedia.org/wiki/File:Coast_with_a_Lighthouse_in_Moonlight_(Pierre_Jacques_Volaire)_-_Nationalmuseum_-_17894.tif
17895|0892.tif|https://commons.wikimedia.org/wiki/File:Fishermen_at_the_Shore_(Pierre_Jacques_Volaire)_-_Nationalmuseum_-_17895.tif
17897|0894.tif|https://commons.wikimedia.org/wiki/File:Company_Embarking_on_a_Launch_(Pierre_Jacques_Volaire)_-_Nationalmuseum_-_17897.tif
17898|0895.tif|https://commons.wikimedia.org/wiki/File:Bathing_Men_(Pierre_Jacques_Volaire)_-_Nationalmuseum_-_17898.tif
17899|0896.tif|https://commons.wikimedia.org/wiki/File:Shipwreck_-_Nationalmuseum_-_17899.tif
17900|0897.tif|https://commons.wikimedia.org/wiki/File:Men_near_a_Fire_in_the_Mountains_(Pierre_Jacques_Volaire)_-_Nationalmuseum_-_17900.tif
17902|0899sv.tif|https://commons.wikimedia.org/wiki/File:The_Holy_Family_(Philippe_Vleughels)_-_Nationalmuseum_-_17902.tif
17906|0903.tif|https://commons.wikimedia.org/wiki/File:Two_Rabbits,_Detail_from_Animal_Piece_(David_de_Coninck)_-_Nationalmuseum_-_17906.tif
17911|0908.tif|https://commons.wikimedia.org/wiki/File:The_Marriage_of_Charles_X_Gustavus,_1654_(Juriaen_Ovens)_-_Nationalmuseum_-_17911.tif
17912|0909.tif|https://commons.wikimedia.org/wiki/File:Erik_XIV_(1533-1577)_(Steven_van_der_Meulen)_-_Nationalmuseum_-_17912.tif
17913|0910.tif|https://commons.wikimedia.org/wiki/File:Erik_XIV_(1533-1577)_(Domenicus_Verwilt)_-_Nationalmuseum_-_17913.tif
17930|0927.tif|https://commons.wikimedia.org/wiki/File:Madonna_and_Child_(Andreas_von_Behn)_-_Nationalmuseum_-_17930.tif
17934|0931.tif|https://commons.wikimedia.org/wiki/File:Allegory_on_the_Vanity_of_Life_(Andreas_von_Behn)_-_Nationalmuseum_-_17934.tif
17938|0935.tif|https://commons.wikimedia.org/wiki/File:Driving_Cattle_in_Småland_(Nils_Andersson)_-_Nationalmuseum_-_17938.tif
17939|0936.tif|https://commons.wikimedia.org/wiki/File:Storm_off_the_Dutch_Coast._Scene_from_Scheveningen_(Albert_Berg)_-_Nationalmuseum_-_17939.tif
17940|0937.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_Waterfall_from_the_Canton_of_Uri,_Switzerland_(Edvard_Bergh)_-_Nationalmuseum_-_17940.tif
17941|0938.tif|https://commons.wikimedia.org/wiki/File:Rocky_Landscape_with_Waterfall_and_Watermill,_Småland_(Edvard_Bergh)_-_Nationalmuseum_-_17941.tif
17942|0939-sk.tif|https://commons.wikimedia.org/wiki/File:Marksmen_in_Merano_(Johan_Christoffer_Boklund)_-_Nationalmuseum_-_17942.tif
17943|0940.tif|https://commons.wikimedia.org/wiki/File:The_Artist's_Father_(Carl_Fredrik_von_Breda)_-_Nationalmuseum_-_17943.tif
17944|0941-2.tif|https://commons.wikimedia.org/wiki/File:The_Artist's_Father_(Carl_Fredrik_von_Breda)_-_Nationalmuseum_-_17944.tif
17947|0944.tif|https://commons.wikimedia.org/wiki/File:View_from_Värmdö_(Kung_Karl_XV)_-_Nationalmuseum_-_17947.tif
17953|0950.tif|https://commons.wikimedia.org/wiki/File:The_Arts_Round_the_Bust_of_Queen_Kristina_of_Sweden_(David_Klöcker_Ehrenstrahl)_-_Nationalmuseum_-_17953.tif
17954|0951.tif|https://commons.wikimedia.org/wiki/File:The_Dock_at_Sveaborg_(Elias_Martin)_-_Nationalmuseum_-_17954.tif
17955|0952.tif|https://commons.wikimedia.org/wiki/File:View_of_Sveaborg_(Augustin_Ehrensvärd)_-_Nationalmuseum_-_17955.tif
17956|0953.tif|https://commons.wikimedia.org/wiki/File:Still_Life_with_Fruit,_Lizard_and_Insects_(Ottmar_Elliger)_-_Nationalmuseum_-_17956.tif
17958|0955.tif|https://commons.wikimedia.org/wiki/File:Kalmar_Castle_by_Moonlight_(Carl_Johan_Fahlcrantz)_-_Nationalmuseum_-_17958.tif
17964|0961.tif|https://commons.wikimedia.org/wiki/File:In_the_Anchor-Forge_at_Söderfors._The_Smiths_Hard_at_Work_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_17964.tif
17967|0964.tif|https://commons.wikimedia.org/wiki/File:The_Inner_Gallery_of_the_Royal_Museum_at_the_Royal_Palace,_Stockholm_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_17967.tif
17968|0965.tif|https://commons.wikimedia.org/wiki/File:The_Gallery_of_the_Muses,_in_the_Royal_Museum_at_the_Royal_Palace,_Stockholm_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_17968.tif
17969|0966.tif|https://commons.wikimedia.org/wiki/File:Convivial_Scene_in_a_Peasant's_Cottage_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_17969.tif
17970|0967.tif|https://commons.wikimedia.org/wiki/File:Inside_a_Laplander's_Tent_(Johan_Fredrik_Höckert)_-_Nationalmuseum_-_17970.tif
17984|0981.tif|https://commons.wikimedia.org/wiki/File:A_Dancing_Bear_(August_Jernberg)_-_Nationalmuseum_-_17984.tif
17988|0985.tif|https://commons.wikimedia.org/wiki/File:A_Boy_Reading_(Per_Krafft_d.ä.)_-_Nationalmuseum_-_17988.tif
17992|0989.tif|https://commons.wikimedia.org/wiki/File:Bandits_Entering_a_Shepherd's_Dwelling_(Alexander_Lauréus)_-_Nationalmuseum_-_17992.tif
17993|0990.tif|https://commons.wikimedia.org/wiki/File:Italian_Bandits_Abducting_Some_Women_(Alexander_Lauréus)_-_Nationalmuseum_-_17993.tif
17994|0991.tif|https://commons.wikimedia.org/wiki/File:Girl_with_an_Orange_(Amalia_Lindegren)_-_Nationalmuseum_-_17994.tif
17995|0992.tif|https://commons.wikimedia.org/wiki/File:Sunday_Evening_in_a_Farmhouse_in_Dalarna_(Amalia_Lindegren)_-_Nationalmuseum_-_17995.tif
17996|0993.tif|https://commons.wikimedia.org/wiki/File:Breakfast_(Amalia_Lindegren)_-_Nationalmuseum_-_17996.tif
17998|0995.tif|https://commons.wikimedia.org/wiki/File:Cattle_by_a_Stream_(Elias_Martin)_-_Nationalmuseum_-_17998.tif
18001|0998.tif|https://commons.wikimedia.org/wiki/File:Italian_Harvest_Festival_at_Monte_Testaccio_near_Rome_(Hjalmar_Mörner)_-_Nationalmuseum_-_18001.tif
18004|1001.tif|https://commons.wikimedia.org/wiki/File:View_of_Canal_Grande_in_Venice_(Gustaf_Wilhelm_Palm)_-_Nationalmuseum_-_18004.tif
18007|1004.tif|https://commons.wikimedia.org/wiki/File:The_Coronation_of_King_Gustav_III_of_Sweden._Uncompleted_(Carl_Gustav_Pilo)_-_Nationalmuseum_-_18007.tif
18008|1005-1.tif|https://commons.wikimedia.org/wiki/File:Sofia_Magdalena,_Queen_of_Sweden_(Carl_Gustav_Pilo)_-_Nationalmuseum_-_18008.tif
18010|1007.tif|https://commons.wikimedia.org/wiki/File:View_of_Venice_with_San_Giorgio_Maggiore_(Johan_Richter)_-_Nationalmuseum_-_18010.tif
18013|1010.tif|https://commons.wikimedia.org/wiki/File:King_Gustav_III_of_Sweden_and_his_Brothers_(Alexander_Roslin)_-_Nationalmuseum_-_18013.tif
18014|1011.tif|https://commons.wikimedia.org/wiki/File:Portrait_of_the_Artist's_Wife_Marie_Suzanne,_née_Giroust_(Alexander_Roslin)_-_Nationalmuseum_-_18014.tif
18015|1012.tif|https://commons.wikimedia.org/wiki/File:King_Gustav_III_of_Sweden_(Alexander_Roslin)_-_Nationalmuseum_-_18015.tif
18017|1014.tif|https://commons.wikimedia.org/wiki/File:Juno_or_Allegory_of_the_Element_Air_(Georg_Engelhard_Schröder)_-_Nationalmuseum_-_18017.tif
18018|1015.tif|https://commons.wikimedia.org/wiki/File:Ceres_or_Allegory_of_the_Element_Earth_(Georg_Engelhard_Schröder)_-_Nationalmuseum_-_18018.tif
18019|1016.tif|https://commons.wikimedia.org/wiki/File:Amphitrite_or_Allegory_of_the_Element_Water_(Georg_Engelhard_Schröder)_-_Nationalmuseum_-_18019.tif
18020|1017.tif|https://commons.wikimedia.org/wiki/File:Allegory_of_the_Four_Estates_(Georg_Engelhard_Schröder)_-_Nationalmuseum_-_18020.tif
18023|1020.tif|https://commons.wikimedia.org/wiki/File:Girl_from_Vingåker_(Johan_Gustaf_Sandberg)_-_Nationalmuseum_-_18023.tif
18027|1024.tif|https://commons.wikimedia.org/wiki/File:A_Shipwreck_(Johan_Sevenbom)_-_Nationalmuseum_-_18027.tif
18028|1025.tif|https://commons.wikimedia.org/wiki/File:Third-Class_Waiting-Room_II_(Carl_d'Unker)_-_Nationalmuseum_-_18028.tif
18029|1026.tif|https://commons.wikimedia.org/wiki/File:Swedish_Landscape._Motif_from_Kolmården_(Alfred_Wahlberg)_-_Nationalmuseum_-_18029.tif
18030|1027.tif|https://commons.wikimedia.org/wiki/File:Bear-Hunting_in_the_Winter_(Wilhelm_Wallander_&_Alfred_Wahlberg)_-_Nationalmuseum_-_18030.tif
18031|1028.tif|https://commons.wikimedia.org/wiki/File:Death_of_King_Gustav_II_Adolf_of_Sweden_at_the_Battle_of_Lützen_(Carl_Wahlbom)_-_Nationalmuseum_-_18031.tif
18033|1030.tif|https://commons.wikimedia.org/wiki/File:The_Concert_at_Tre_Byttor_(Wilhelm_Wallander)_-_Nationalmuseum_-_18033.tif
18035|1032.tif|https://commons.wikimedia.org/wiki/File:Queen_Marie_Antoinette_of_France_and_two_of_her_Children_Walking_in_The_Park_of_Trianon_-_Nationalmuseum_-_18035.tif
18036|1033.tif|https://commons.wikimedia.org/wiki/File:Cupid_as_Bacchus_(Adolf_Ulrik_Wertmüller)_-_Nationalmuseum_-_18036.tif
18037|1034.tif|https://commons.wikimedia.org/wiki/File:Ariadne_Lying_on_the_Shore_of_Naxos_(Adolf_Ulrik_Wertmüller)_-_Nationalmuseum_-_18037.tif
18042|1039.tif|https://commons.wikimedia.org/wiki/File:Venus,_Adonis_and_Cupid_(Jonas_Åkerström)_-_Nationalmuseum_-_18042.tif
18053|1050.tif|https://commons.wikimedia.org/wiki/File:A_Painter_Studying_Abroad_(Peter_Eskilson)_-_Nationalmuseum_-_18053.tif
18056|1053.tif|https://commons.wikimedia.org/wiki/File:Bathseba_in_the_Bath_Receiving_the_Letter_from_King_David_(Hendrick_van_Balen_d.ä.)_-_Nationalmuseum_-_18056.tif
18058|1055.tif|https://commons.wikimedia.org/wiki/File:Skittles_at_Faggen's._Scene_from_Fredman's_Epistle_55_by_Bellman_(Peter_Eskilson)_-_Nationalmuseum_-_18058.tif
18060|1057.tif|https://commons.wikimedia.org/wiki/File:Household_Work_(Anders_Gustaf_Koskull)_-_Nationalmuseum_-_18060.tif
18062|1059-1.tif|https://commons.wikimedia.org/wiki/File:Spring_in_Skåne_(Gustaf_Rydberg)_-_Nationalmuseum_-_18062.tif
18064|1061.tif|https://commons.wikimedia.org/wiki/File:Portrait_of_a_Man_in_Black_-_Nationalmuseum_-_18064.tif
18068|1065.tif|https://commons.wikimedia.org/wiki/File:Air_-_Nationalmuseum_-_18068.tif
18069|1066.tif|https://commons.wikimedia.org/wiki/File:Earth_-_Nationalmuseum_-_18069.tif
18070|1067.tif|https://commons.wikimedia.org/wiki/File:Fire_-_Nationalmuseum_-_18070.tif
18071|1068.tif|https://commons.wikimedia.org/wiki/File:Water_-_Nationalmuseum_-_18071.tif
18075|1072.tif|https://commons.wikimedia.org/wiki/File:Queen_Christina_(Sébastien_Bourdon)_-_Nationalmuseum_-_18075.tif
18076|1073.tif|https://commons.wikimedia.org/wiki/File:Mercury_(Hans_Baldung_Grien)_-_Nationalmuseum_-_18076.tif
18082|1079.tif|https://commons.wikimedia.org/wiki/File:Madonna_and_Child_(Marco_Basaiti)_-_Nationalmuseum_-_18082.tif
18083|1080.tif|https://commons.wikimedia.org/wiki/File:Lucretia_(Lucas_Cranach_d.ä.)_-_Nationalmuseum_-_18083.tif
18084|1081.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_a_Road_near_a_Lake_-_Nationalmuseum_-_18084.tif
18085|1082.tif|https://commons.wikimedia.org/wiki/File:Emblems_of_War_(Jan_van_Kessel_d.ä.)_-_Nationalmuseum_-_18085.tif
18088|1085.tif|https://commons.wikimedia.org/wiki/File:The_Flagellation_of_Christ_-_Nationalmuseum_-_18088.tif
18092|1089.tif|https://commons.wikimedia.org/wiki/File:St_Cecilia_-_Nationalmuseum_-_18092.tif
18100|1097.tif|https://commons.wikimedia.org/wiki/File:An_Italian_Woman_Spinning_Flax_(Uno_Troili)_-_Nationalmuseum_-_18100.tif
18102|1099.tif|https://commons.wikimedia.org/wiki/File:Still_Life_with_Flowers_and_Insects_(Jan_Bruegel_d.ä.)_-_Nationalmuseum_-_18102.tif
18103|1100.tif|https://commons.wikimedia.org/wiki/File:A_Man_Trying_to_embrace_a_Woman_(Carel_de_Moor)_-_Nationalmuseum_-_18103.tif
18106|1103.tif|https://commons.wikimedia.org/wiki/File:Still_Life_with_Fruit_and_Flowers_(Jan_Soreau)_-_Nationalmuseum_-_18106.tif
18113|1110.tif|https://commons.wikimedia.org/wiki/File:Testing_Eggs._Interior_of_a_Kitchen_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_18113.tif
18114|1111.tif|https://commons.wikimedia.org/wiki/File:Kitchen_Scene_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_18114.tif
18117|1114.tif|https://commons.wikimedia.org/wiki/File:The_Öland_Fighting_with_English_Men-of-War_in_1704_(Albert_Berg)_-_Nationalmuseum_-_18117.tif
18123|1120.tif|https://commons.wikimedia.org/wiki/File:Boy_playing_the_Flute_(Judith_Leyster)_-_Nationalmuseum_-_18123.tif
18125|1122.tif|https://commons.wikimedia.org/wiki/File:Caritas_Romana._Allegory_of_Love_(Carl_Gustav_Pilo)_-_Nationalmuseum_-_18125.tif
18130|1127.tif|https://commons.wikimedia.org/wiki/File:Hare-hunt_in_a_Beech_Forest_(Christian_Ezdorf)_-_Nationalmuseum_-_18130.tif
18131|1128.tif|https://commons.wikimedia.org/wiki/File:Christ_and_the_Woman_taken_in_Adultery_-_Nationalmuseum_-_18131.tif
18132|1129.tif|https://commons.wikimedia.org/wiki/File:Selfportrait_(Adolf_Ulrik_Wertmüller)_-_Nationalmuseum_-_18132.tif
18134|1131.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_the_Holy_Family_(Gillis_Mostaert_d.ä.)_-_Nationalmuseum_-_18134.tif
18135|1132.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_Men_Sawing_Timber_(Gillis_Mostaert_d.ä.)_-_Nationalmuseum_-_18135.tif
18138|1135.tif|https://commons.wikimedia.org/wiki/File:Mountainous_Landscape_with_a_Waterfall_(Louis_Belanger)_-_Nationalmuseum_-_18138.tif
18139|1136.tif|https://commons.wikimedia.org/wiki/File:Mountainous_Landscape_with_a_Farm_(Louis_Belanger)_-_Nationalmuseum_-_18139.tif
